row_type,source_page,doi,local_source_file,note,filter_name,filter_family,min_speed_m_s,max_abs_along_accel_m_s2,min_deceleration_m_s2,max_abs_cross_accel_m_s2,max_abs_turn_rate_deg_s,min_throttle_command,event_count,source_file_count,speed_mean_m_s,speed_p50_m_s,speed_p90_m_s,speed_max_m_s,throttle_mean,throttle_p50,throttle_p90,along_accel_p10_m_s2,along_accel_p50_m_s2,along_accel_p90_m_s2,abs_along_accel_p90_m_s2,abs_cross_accel_p50_m_s2,abs_cross_accel_p90_m_s2,abs_turn_rate_p50_deg_s,abs_turn_rate_p90_deg_s,signed_apparent_drag_coeff_p10,signed_apparent_drag_coeff_p50,signed_apparent_drag_coeff_p90,decelerating_event_count,decel_only_drag_coeff_p50,decel_only_drag_coeff_p90,decel_only_cda_p50_m2,decel_only_coeff_p50_over_apDrone_x,decel_only_coeff_p50_over_racingQuad_x,candidate_rank_by_speed,flight_filename,time_s,speed_m_s,throttle_command,current_a_raw_per_amp_20,vbat_v,gps_ground_course_deg,gps_along_track_accel_m_s2_1s_fit,gps_cross_track_accel_m_s2_1s_fit,gps_turn_rate_deg_s_1s_fit,apparent_signed_drag_coeff_from_speed_slope,apparent_signed_cda_from_speed_slope,apparent_drag_force_from_signed_coeff_n,apparent_drag_force_from_accel_n,apDrone_x_drag_force_n_at_speed,apparent_coeff_over_apDrone_x,racingQuad_x_drag_force_n_at_speed,apparent_coeff_over_racingQuad_x
apdrone_open_field_trim_candidate_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_2.csv,,straight_decel_v_ge_8,straight_deceleration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,Flight_2.csv,99.072697,12.38,62.4,20.6,15.81,12.2,-10.931317892798642,1.4750437889924108,6.82663842538374,0.044974156965774996,0.07342719504616325,6.892937182865326,6.869240163834666,18.66760392,0.3692459520999589,27.970753000000002,0.2464337367987671
apdrone_open_field_trim_candidate_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_1.csv,,straight_decel_v_ge_8,straight_deceleration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,Flight_1.csv,156.143977,12.35,36.7,5.6,15.57,18.8,-1.466545241135514,-0.69890021991202,-3.2424318139047648,0.006039582908046697,0.009860543523341545,0.9211722840925523,0.9215770295295569,18.5772405,0.04958606656852789,27.835356249999997,0.03309360497559834
apdrone_open_field_trim_candidate_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_1.csv,,straight_decel_v_ge_8,straight_deceleration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,Flight_1.csv,156.335136,12.22,36.5,4.35,15.66,20.2,-2.0373894914602757,-0.5446809531483308,-2.553839590553378,0.008612561442501696,0.014061324804084402,1.2861000201104704,1.2802955564336371,18.18819912,0.07071068507801065,27.252433000000003,0.047192117493159984
apdrone_open_field_trim_candidate_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_1.csv,,straight_decel_v_ge_8,straight_deceleration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,Flight_1.csv,156.24231,12.21,36.3,4.5,15.56,19.1,-1.4432751786614249,-0.6586188151939546,-3.090587913064728,0.006083386041525617,0.00993205884330713,0.9069361329534094,0.9069541222708393,18.15844338,0.04994569820628585,27.20784825,0.03333362214534585
apdrone_open_field_trim_candidate_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_1.csv,,straight_decel_v_ge_8,straight_deceleration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,Flight_1.csv,156.44594,11.87,37.8,5.5,15.52,19.8,-2.5724649995396445,-0.49006623213193334,-2.365520369253435,0.011471161904629181,0.01872842759939458,1.616251151760347,1.6165370057107125,17.161242419999997,0.09418031120385206,25.713684249999996,0.062855681669201
apdrone_open_field_trim_candidate_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_1.csv,,straight_decel_v_ge_8,straight_deceleration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,Flight_1.csv,156.589183,11.63,39.5,6.1,15.55,20.4,-2.866457760500185,-0.5644944810183886,-2.781010431709495,0.013321684019876682,0.02174968819571703,1.8018496833080586,1.801282056698316,16.47429042,0.10937343201869199,24.684384250000004,0.07299552887603662
apdrone_open_field_trim_candidate_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_2.csv,,straight_decel_v_ge_8,straight_deceleration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,Flight_2.csv,99.478476,10.59,25.9,0.0,16.18,12.8,-2.5924417049772246,-0.8317839783904729,-4.500256036673746,0.014580622588124034,0.023805098103059644,1.6351891200751927,1.6290903674076878,13.659638579999998,0.11970954505848962,20.46702825,0.07989382240067963
apdrone_open_field_trim_candidate_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_1.csv,,straight_decel_v_ge_8,straight_deceleration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,Flight_1.csv,156.746402,10.58,42.9,7.75,15.56,19.9,-3.5818342913650483,-0.4531047105197524,-2.4537795453949647,0.020056270480953292,0.03274493139747476,2.24502671506418,2.250824668693796,13.633853519999999,0.16466560329189897,20.428393,0.10989737249837421
apdrone_open_field_trim_candidate_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_1.csv,,straight_decel_v_ge_8,straight_deceleration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,Flight_1.csv,156.847221,10.58,43.7,6.6,15.51,21.2,-4.161914721427772,-0.6200060336642838,-3.357630340416777,0.023375075195376755,0.038163388074084495,2.616521767099771,2.615347210945212,13.633853519999999,0.19191358945301115,20.428393,0.12808260381028358
apdrone_open_field_trim_candidate_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_2.csv,,straight_decel_v_ge_8,straight_deceleration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,Flight_2.csv,99.185497,10.55,58.9,14.5,15.92,10.6,-9.375196386090796,0.7792165076958889,4.23183101591447,0.05309699903779799,0.08668897802089467,5.909828735404512,5.891373409019455,13.5566445,0.43593595269128077,20.31270625,0.2909424604810849
apdrone_open_field_trim_candidate_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_2.csv,,straight_decel_v_ge_8,straight_deceleration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,Flight_2.csv,99.383145,10.45,53.4,7.85,16.03,11.3,-2.9219766403775216,-0.8394916917171632,-4.602806781980006,0.016740231260243498,0.027330989812642443,1.8280751041967402,1.8361701208132344,13.300864499999996,0.13744032233369047,19.929456249999998,0.09172729457667671
apdrone_open_field_trim_candidate_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_2.csv,,straight_decel_v_ge_8,straight_deceleration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,Flight_2.csv,99.284321,10.38,58.2,12.85,15.95,9.7,-6.672395733462802,0.029853297441649794,0.164784966084319,0.03890623999494321,0.06352039182847871,4.19192948451116,4.192933478908024,13.12326792,0.3194272577581545,19.663353000000004,0.21318487668462036
apdrone_open_field_trim_candidate_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_1.csv,,straight_decel_v_ge_8,straight_deceleration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,Flight_1.csv,156.950038,10.33,43.3,6.6,15.54,20.8,-4.7487983158976075,-0.7837503641354183,-4.347104361742586,0.027840109903785774,0.045453240659242077,2.970787503712086,2.9841448617100563,12.997144019999999,0.22857233090136106,19.47437425,0.15254854741800425
apdrone_open_field_trim_candidate_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_1.csv,,straight_decel_v_ge_8,straight_deceleration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,Flight_1.csv,157.050858,9.88,43.3,6.6,15.49,22.2,-4.728232022549449,-0.8995398931077521,-5.216582933069169,0.030433906305955733,0.04968801029543793,2.970787503712086,2.9712210029700734,11.889433920000002,0.24986786786498963,17.814628000000003,0.16676113044359306
apdrone_open_field_trim_candidate_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_1.csv,,straight_decel_v_ge_8,straight_deceleration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,Flight_1.csv,157.147684,9.14,43.4,6.0,15.5,22.2,-4.930918114234498,-0.9783664970968351,-6.133071236394634,0.03703123873547719,0.06045916528241173,3.09357487146627,3.0985889429849585,10.17512328,0.30403315874776016,15.245977000000002,0.2029108971806969
apdrone_open_field_trim_candidate_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_1.csv,,straight_decel_v_ge_8,straight_deceleration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,Flight_1.csv,157.248503,8.33,43.6,6.75,15.55,22.3,-5.486175086927852,-0.9185356102824822,-6.317912821327685,0.04947761168532682,0.08077977418012541,3.433197049471974,3.447512424625462,8.45156802,0.40622012877936636,12.66347425,0.27111020101548944
apdrone_open_field_trim_candidate_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_5.csv,,straight_decel_v_ge_8,straight_deceleration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,Flight_5.csv,162.005988,8.07,52.4,6.1,15.06,19.6,-2.643058623515761,-0.6389336277539509,-4.536332126305352,0.025615720302671046,0.04182158416762619,1.6682212231394218,1.6608980390173043,7.93221282,0.21030969049812026,11.88529425,0.14036011124751258
apdrone_open_field_trim_filter_summary,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/apdrone_open_field_speed_dynamics_reference.csv,Straight-ish deceleration events above 12 m/s.,straight_decel_v_ge_12,straight_deceleration,12.0,,0.5,1.5,8.0,20.0,18,2,13.257777777777777,13.184999999999999,14.425,15.86,48.333333333333336,48.2,63.870000000000005,-3.422967324782153,-1.581499864960905,-1.1754160600787802,3.422967324782153,0.9672195286634089,1.151440864436477,3.872463976967988,4.903489992870773,0.004271850517268103,0.005940746539269479,0.011292384308505694,18,0.005940746539269479,0.011292384308505694,0.009699178023297108,0.04877460212864926,0.032552035831613584,,,,,,,,,,,,,,,,,,,
apdrone_open_field_trim_candidate_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_1.csv,,straight_decel_v_ge_12,straight_deceleration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Flight_1.csv,154.745969,15.86,67.4,19.25,15.36,13.2,-1.8175791412498914,-1.0144184712195772,-3.6646845561787473,0.004538846809559515,0.00741036213805635,1.1416997109378764,1.1421667323614317,30.637523279999996,0.037264752131030504,45.905977,0.024870393477038438
apdrone_open_field_trim_candidate_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_1.csv,,straight_decel_v_ge_12,straight_deceleration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Flight_1.csv,154.842795,15.09,67.3,17.85,15.33,13.5,-2.1330711605024613,-1.1041158883410034,-4.192258482125722,0.005868582688518832,0.009581359491459317,1.336323813695515,1.3404219172597465,27.73484658,0.04818212387946496,41.55672825,0.032156617471336066
apdrone_open_field_trim_candidate_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_1.csv,,straight_decel_v_ge_12,straight_deceleration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Flight_1.csv,154.941619,14.14,56.8,6.75,15.53,14.2,-3.6686106807809864,-1.1315770115426722,-4.585190025135895,0.011517630904117705,0.018804295353661557,2.3028305159169324,2.3053549518027716,24.35264328,0.09456183008306819,36.488977000000006,0.06311030632393264
apdrone_open_field_trim_candidate_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_1.csv,,straight_decel_v_ge_12,straight_deceleration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Flight_1.csv,155.044935,13.63,49.8,7.1,15.54,14.2,-3.3176916007826533,-1.1361220390488482,-4.77586191117361,0.011195850053243403,0.01827893886243821,2.079930315756395,2.084837401931819,22.627626420000002,0.09191995117605421,33.90428425,0.06134712357941591
apdrone_open_field_trim_candidate_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_1.csv,,straight_decel_v_ge_12,straight_deceleration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,Flight_1.csv,155.147751,13.51,47.5,6.35,15.52,15.1,-2.5340821218915757,-1.167487596089122,-4.951303618784667,0.008718029860883304,0.014233518140217638,1.5912156820114067,1.592417205396666,22.23094818,0.07157659984304848,33.309918249999996,0.04777002663497701
apdrone_open_field_trim_candidate_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_1.csv,,straight_decel_v_ge_12,straight_deceleration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Flight_1.csv,155.246575,13.43,47.6,9.1,15.52,15.6,-1.745208723462845,-1.1445636937282007,-4.882998438907675,0.006077593800475833,0.009922602123225849,1.0961845980634437,1.0966891618240517,21.96844482,0.04989814286104954,32.916594249999996,0.033301883838223745
apdrone_open_field_trim_candidate_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_1.csv,,straight_decel_v_ge_12,straight_deceleration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,Flight_1.csv,155.341406,13.36,48.8,7.85,15.5,16.4,-1.6964544887862965,-1.126265119904105,-4.8301076334806,0.006012910390020126,0.0098169965551349,1.073241970350536,1.0660520007533085,21.740033279999995,0.04936708037783355,32.574352,0.0329474541918911
apdrone_open_field_trim_candidate_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_1.csv,,straight_decel_v_ge_12,straight_deceleration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,Flight_1.csv,155.442226,13.29,54.4,13.35,15.5,16.6,-1.008813355891363,-1.0694233074621524,-4.610492252107053,0.0036113221583801976,0.005896036176947261,0.6378465260339597,0.6339383128421324,21.512815379999996,0.02964960721166008,32.233898249999996,0.01978806662126136
apdrone_open_field_trim_candidate_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_1.csv,,straight_decel_v_ge_12,straight_deceleration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,Flight_1.csv,155.580979,13.26,54.7,9.75,15.42,17.0,-1.1441642457206218,-0.9200205861072407,-3.975361738242627,0.004087693580739173,0.006673785437941506,0.718729351836775,0.7189928120108386,21.415801679999998,0.03356070263332654,32.088537,0.022398320990351633
apdrone_open_field_trim_candidate_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_1.csv,,straight_decel_v_ge_12,straight_deceleration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,Flight_1.csv,155.645864,13.11,51.8,9.1,15.5,17.2,-1.1888096948037052,-0.8625244914672288,-3.7695662156933487,0.004350774918637645,0.007103305989612481,0.7477768218935811,0.7470480122146483,20.934021779999995,0.03572064793626967,31.366658249999997,0.02383986256787751
apdrone_open_field_trim_candidate_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_1.csv,,straight_decel_v_ge_12,straight_deceleration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,Flight_1.csv,155.744689,12.93,42.1,4.0,15.57,17.9,-1.2789261072793507,-0.7845899726721424,-3.476697144810391,0.0048279251843966154,0.007882326831667943,0.8071561891608297,0.803677165814344,20.36312082,0.03963813780292788,30.51124425,0.02645438457203625
apdrone_open_field_trim_candidate_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_1.csv,,straight_decel_v_ge_12,straight_deceleration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,Flight_1.csv,155.841016,12.71,36.4,4.1,15.6,18.1,-1.3044405969274133,-0.7885035288710687,-3.554518043704492,0.005075846174133981,0.008287095794504458,0.8199730019389172,0.8197104711091865,19.676071380000003,0.041673613909145986,29.48179825,0.02781285574867935
apdrone_open_field_trim_candidate_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_1.csv,,straight_decel_v_ge_12,straight_deceleration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,Flight_1.csv,155.945829,12.63,36.5,3.6,15.55,18.3,-1.4099467004232764,-0.8039906004989937,-3.6472896418670624,0.005546680558415479,0.009055804993331393,0.8847892879687062,0.8860105065459868,19.429158420000004,0.045539249248074544,29.111834250000005,0.030392770183098515
apdrone_open_field_trim_candidate_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_1.csv,,straight_decel_v_ge_12,straight_deceleration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,Flight_1.csv,156.042657,12.53,37.0,5.75,15.57,19.0,-1.4520745729677482,-0.7606699603461977,-3.478306331222731,0.005837814275538636,0.009531125347818182,0.9165420952924138,0.9124836616529329,19.122709619999995,0.04792950965138454,28.652664249999994,0.031988023427608966
apdrone_open_field_trim_candidate_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_2.csv,,straight_decel_v_ge_12,straight_deceleration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,Flight_2.csv,99.072697,12.38,62.4,20.6,15.81,12.2,-10.931317892798642,1.4750437889924108,6.82663842538374,0.044974156965774996,0.07342719504616325,6.892937182865326,6.869240163834666,18.66760392,0.3692459520999589,27.970753000000002,0.2464337367987671
apdrone_open_field_trim_candidate_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_1.csv,,straight_decel_v_ge_12,straight_deceleration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,Flight_1.csv,156.143977,12.35,36.7,5.6,15.57,18.8,-1.466545241135514,-0.69890021991202,-3.2424318139047648,0.006039582908046697,0.009860543523341545,0.9211722840925523,0.9215770295295569,18.5772405,0.04958606656852789,27.835356249999997,0.03309360497559834
apdrone_open_field_trim_candidate_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_1.csv,,straight_decel_v_ge_12,straight_deceleration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,Flight_1.csv,156.335136,12.22,36.5,4.35,15.66,20.2,-2.0373894914602757,-0.5446809531483308,-2.553839590553378,0.008612561442501696,0.014061324804084402,1.2861000201104704,1.2802955564336371,18.18819912,0.07071068507801065,27.252433000000003,0.047192117493159984
apdrone_open_field_trim_candidate_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_1.csv,,straight_decel_v_ge_12,straight_deceleration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,Flight_1.csv,156.24231,12.21,36.3,4.5,15.56,19.1,-1.4432751786614249,-0.6586188151939546,-3.090587913064728,0.006083386041525617,0.00993205884330713,0.9069361329534094,0.9069541222708393,18.15844338,0.04994569820628585,27.20784825,0.03333362214534585
apdrone_open_field_trim_filter_summary,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/apdrone_open_field_speed_dynamics_reference.csv,Fastest straight-ish deceleration events above 16 m/s.,straight_decel_v_ge_16,straight_deceleration,16.0,,0.5,2.5,8.0,20.0,3,1,18.576666666666664,18.63,18.701999999999998,18.72,62.633333333333326,62.3,63.89999999999999,-6.857261456170884,-4.744575412612742,-3.3398274594215684,6.857261456170884,2.0338299368733312,2.3247076857044986,6.254958219549143,7.229771005523145,0.005836715304702837,0.008412233127521597,0.0126923384102444,3,0.008412233127521597,0.0126923384102444,0.0137342581673822,0.06906595342792773,0.046094428096008756,,,,,,,,,,,,,,,,,,,
apdrone_open_field_trim_candidate_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_2.csv,,straight_decel_v_ge_16,straight_deceleration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Flight_2.csv,98.57957,18.72,62.3,18.5,15.86,16.5,-4.744575412612742,1.930026018002892,5.907176558867841,0.008412233127521597,0.0137342581673822,2.9479695176356637,2.981491189285847,42.683397119999995,0.06906595342792773,63.95500799999999,0.046094428096008756
apdrone_open_field_trim_candidate_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_2.csv,,straight_decel_v_ge_16,straight_deceleration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Flight_2.csv,98.486235,18.63,61.3,13.6,15.89,18.1,-2.9886404711237753,2.0338299368733312,6.254958219549143,0.005192835848998146,0.008478099345303095,1.8023133686791444,1.8780616720541803,42.273966419999994,0.04263412027092074,63.34153424999999,0.02845389506300354
apdrone_open_field_trim_candidate_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_2.csv,,straight_decel_v_ge_16,straight_deceleration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Flight_2.csv,98.685882,18.38,64.3,23.5,15.88,14.7,-7.385432967060419,2.3974271229122905,7.473474202016645,0.0137623647309251,0.022469166907632815,4.649262607805933,4.6410060765007675,41.14701191999999,0.11299150025390067,61.65295299999999,0.07541021770369918
